gols_mandante,gols_visitante,att_m,def_v,att_v,def_m,pred_gols_mandante,pred_gols_visitante,data,time_mandante,time_visitante,campeonato,rodada,resultado
1,1,1.2,1.0,2.4,1.8,1.4645022213561352,1.29351592061445,2025-05-31,Time3_SerieA,Time7_SerieA,Brasileiro Série A,5,D
0,0,1.0,1.6,1.6,0.8,1.542060040878017,0.9938498897418984,2025-06-07,Time9_SerieA,Time8_SerieA,Brasileiro Série A,34,D
2,0,1.2,1.8,0.8,0.6,1.6193946828774957,0.8520744881572753,2025-06-14,Time15_SerieA,Time14_SerieA,Brasileiro Série A,6,H
2,0,1.2,2.0,1.6,2.0,1.6606127862128708,1.1714733773439212,2025-06-21,Time20_SerieA,Time3_SerieA,Brasileiro Série A,22,H
2,1,1.2,0.8,1.4,2.6,1.4281517822917658,1.2322615990651375,2025-06-28,Time16_SerieA,Time5_SerieA,Brasileiro Série A,11,H
1,1,1.4,1.8,1.2,2.0,1.6583968565273248,1.0996684793738305,2025-07-05,Time6_SerieA,Time7_SerieA,Brasileiro Série A,16,D
0,2,1.8,0.8,1.4,1.2,1.5338455719852668,1.017160173127816,2025-07-12,Time5_SerieA,Time15_SerieA,Brasileiro Série A,33,A
1,0,1.8,0.8,1.2,1.6,1.5338455719852668,1.0410171882859462,2025-07-19,Time20_SerieA,Time15_SerieA,Brasileiro Série A,9,H
2,1,1.0,1.2,1.0,1.2,1.466459071391203,0.9548138288888376,2025-07-26,Time19_SerieA,Time13_SerieA,Brasileiro Série A,6,H
3,1,1.4,1.6,1.6,1.8,1.617233754827202,1.139804809316319,2025-08-02,Time5_SerieA,Time8_SerieA,Brasileiro Série A,16,H
3,0,1.8,1.6,1.8,2.0,1.696072103822437,1.2091153834278427,2025-08-09,Time15_SerieA,Time9_SerieA,Brasileiro Série A,29,H
1,0,1.0,1.2,1.6,0.4,1.466459071391203,0.9408424786227716,2025-08-16,Time1_SerieA,Time10_SerieA,Brasileiro Série A,3,H
3,0,0.6,1.2,1.4,1.6,1.3982938018858495,1.0744673512113494,2025-08-23,Time20_SerieA,Time15_SerieA,Brasileiro Série A,20,H
0,0,1.4,1.8,1.4,1.2,1.6583968565273248,1.017160173127816,2025-08-30,Time7_SerieA,Time15_SerieA,Brasileiro Série A,36,D
0,2,1.2,1.6,1.4,1.6,1.579199654913255,1.0744673512113494,2025-09-06,Time4_SerieA,Time17_SerieA,Brasileiro Série A,19,A
0,1,1.2,0.6,1.2,2.0,1.3927035982058482,1.0996684793738305,2025-09-13,Time13_SerieA,Time2_SerieA,Brasileiro Série A,26,A
1,3,1.6,0.4,1.4,1.8,1.424342860101864,1.1043205700494807,2025-09-20,Time1_SerieA,Time15_SerieA,Brasileiro Série A,3,A
0,1,1.4,1.4,1.4,1.8,1.57709236330152,1.1043205700494807,2025-09-27,Time15_SerieA,Time10_SerieA,Brasileiro Série A,19,A
2,0,1.0,0.8,2.0,1.8,1.3945645117949474,1.2142304835753284,2025-10-04,Time14_SerieA,Time6_SerieA,Brasileiro Série A,20,H
1,0,2.4,1.6,1.2,2.0,1.821593977946177,1.0996684793738305,2025-10-11,Time13_SerieA,Time16_SerieA,Brasileiro Série A,32,H
1,0,1.4,1.6,1.2,1.2,1.617233754827202,0.9854940890220514,2025-10-18,Time11_SerieA,Time2_SerieA,Brasileiro Série A,7,H
3,0,1.0,1.2,1.6,0.4,1.466459071391203,0.9408424786227716,2025-10-25,Time16_SerieA,Time14_SerieA,Brasileiro Série A,33,H
0,2,0.8,2.0,1.4,0.8,1.583422689111253,0.9629094980233588,2025-11-01,Time2_SerieA,Time15_SerieA,Brasileiro Série A,18,A
4,2,1.0,1.4,2.0,0.8,1.5037845376168275,1.0587451661538752,2025-11-08,Time19_SerieA,Time17_SerieA,Brasileiro Série A,1,H
2,2,1.4,1.4,1.2,2.0,1.57709236330152,1.0996684793738305,2025-11-15,Time13_SerieA,Time19_SerieA,Brasileiro Série A,11,D
4,1,1.4,1.6,1.0,0.6,1.617233754827202,0.8794535081909113,2025-11-22,Time20_SerieA,Time3_SerieA,Brasileiro Série A,28,H
0,0,0.8,1.2,0.6,1.6,1.4319708901530075,0.9467862241558722,2025-11-29,Time9_SerieA,Time14_SerieA,Brasileiro Série A,25,D
0,2,0.8,1.2,1.0,1.6,1.4319708901530075,1.0086083910181172,2025-12-06,Time5_SerieA,Time9_SerieA,Brasileiro Série A,23,A
1,1,1.2,1.6,1.2,1.4,1.579199654913255,1.0128752566955892,2025-12-13,Time6_SerieA,Time17_SerieA,Brasileiro Série A,31,D
1,2,1.2,1.0,1.8,1.6,1.4645022213561352,1.1446266946617103,2025-12-20,Time10_SerieA,Time12_SerieA,Brasileiro Série A,30,A
2,1,1.6,1.2,2.2,1.0,1.574987883669843,1.1231265713770575,2025-12-27,Time1_SerieA,Time18_SerieA,Brasileiro Série A,35,H
3,0,1.2,1.8,1.4,1.4,1.6193946828774957,1.0454211577055068,2026-01-03,Time15_SerieA,Time20_SerieA,Brasileiro Série A,7,H
3,3,1.4,1.2,1.6,1.8,1.5379473220615083,1.139804809316319,2026-01-10,Time7_SerieA,Time14_SerieA,Brasileiro Série A,16,D
2,0,1.6,0.8,0.6,0.4,1.4977725951732743,0.8032307030484174,2026-01-17,Time19_SerieA,Time9_SerieA,Brasileiro Série A,26,H
1,1,1.4,2.2,1.2,1.4,1.7438928738341075,1.0128752566955892,2026-01-24,Time9_SerieA,Time11_SerieA,Brasileiro Série A,2,D
4,3,1.0,1.4,1.6,0.8,1.5037845376168275,0.9938498897418984,2026-01-31,Time12_SerieA,Time1_SerieA,Brasileiro Série A,1,H
1,4,0.4,1.0,2.0,2.0,1.3315178937503571,1.24796690963354,2026-02-07,Time18_SerieA,Time3_SerieA,Brasileiro Série A,12,A
1,0,0.8,1.4,1.4,1.2,1.4684185361454585,1.017160173127816,2026-02-14,Time2_SerieA,Time14_SerieA,Brasileiro Série A,5,H
3,0,1.6,0.8,1.8,2.2,1.4977725951732743,1.242709690505976,2026-02-21,Time5_SerieA,Time16_SerieA,Brasileiro Série A,37,H
5,1,2.0,1.8,2.2,0.8,1.7811304838319,1.0927649678467195,2026-02-28,Time14_SerieA,Time8_SerieA,Brasileiro Série A,32,H
2,1,0.8,1.0,0.2,1.2,1.396427911914124,0.8413513717343789,2026-03-07,Time20_SerieA,Time2_SerieA,Brasileiro Série A,9,H
2,0,1.4,1.2,1.2,1.8,1.5379473220615083,1.0699410210121056,2026-03-14,Time7_SerieA,Time13_SerieA,Brasileiro Série A,35,H
0,2,1.4,0.4,1.8,1.4,1.390845167828789,1.113683875945428,2026-03-21,Time8_SerieA,Time17_SerieA,Brasileiro Série A,19,A
1,1,2.4,1.0,1.4,1.2,1.6892914197462083,1.017160173127816,2026-03-28,Time10_SerieA,Time18_SerieA,Brasileiro Série A,16,D
2,1,0.6,1.2,0.4,0.8,1.3982938018858495,0.822070102746083,2026-04-04,Time10_SerieA,Time7_SerieA,Brasileiro Série A,3,H
4,3,1.4,1.6,0.4,0.4,1.617233754827202,0.7782246404134153,2026-04-11,Time3_SerieA,Time2_SerieA,Brasileiro Série A,20,H
2,0,0.8,1.8,1.0,2.4,1.544120522727115,1.125460688186594,2026-04-18,Time3_SerieA,Time18_SerieA,Brasileiro Série A,24,H
1,0,1.4,0.8,1.0,1.4,1.4625479825511625,0.9813425699914472,2026-04-25,Time15_SerieA,Time16_SerieA,Brasileiro Série A,33,H
4,1,2.2,1.2,1.8,2.4,1.691548630370927,1.27723738862646,2026-05-02,Time8_SerieA,Time3_SerieA,Brasileiro Série A,24,H
0,0,0.6,1.2,0.8,0.8,1.3982938018858495,0.8757486985766706,2026-05-09,Time9_SerieA,Time6_SerieA,Brasileiro Série A,11,D
3,3,2.0,1.2,1.2,1.2,1.6517667933762483,0.9854940890220514,2026-05-16,Time3_SerieA,Time11_SerieA,Brasileiro Série A,8,D
3,0,1.2,0.6,2.4,1.2,1.3927035982058482,1.1914229558332212,2026-05-23,Time3_SerieA,Time13_SerieA,Brasileiro Série A,36,H
2,1,2.0,1.6,1.0,2.0,1.7369210083022089,1.0654337585537748,2026-05-30,Time10_SerieA,Time6_SerieA,Brasileiro Série A,38,H
0,0,1.4,2.4,1.0,1.4,1.7882798027523843,0.9813425699914472,2026-06-06,Time10_SerieA,Time2_SerieA,Brasileiro Série A,20,D
0,2,0.8,0.6,2.2,1.4,1.3279666969415571,1.186403935293434,2026-06-13,Time20_SerieA,Time17_SerieA,Brasileiro Série A,35,A
2,1,1.0,1.6,1.8,2.0,1.542060040878017,1.2091153834278427,2026-06-20,Time10_SerieA,Time2_SerieA,Brasileiro Série A,25,H
1,2,2.0,0.8,2.0,0.4,1.5707873453423902,1.0022765375692493,2026-06-27,Time9_SerieA,Time14_SerieA,Brasileiro Série A,35,A
1,1,1.2,1.8,1.2,1.2,1.6193946828774957,0.9854940890220514,2026-07-04,Time20_SerieA,Time15_SerieA,Brasileiro Série A,25,D
2,0,0.4,2.6,0.6,1.0,1.6280673077430907,0.8720594959435266,2026-07-11,Time19_SerieA,Time20_SerieA,Brasileiro Série A,29,H
1,1,1.4,1.8,1.8,1.2,1.6583968565273248,1.0835775378341967,2026-07-18,Time2_SerieA,Time14_SerieA,Brasileiro Série A,18,D
2,1,2.0,1.6,0.8,1.6,1.7369210083022089,0.9772085397620984,2026-07-25,Time5_SerieA,Time15_SerieA,Brasileiro Série A,18,H
1,1,0.4,0.6,1.4,0.8,1.266238954546893,0.9629094980233588,2026-08-01,Time18_SerieA,Time2_SerieA,Brasileiro Série A,2,D
3,0,1.0,1.4,1.2,1.0,1.5037845376168275,0.9588531194511032,2026-08-08,Time16_SerieA,Time13_SerieA,Brasileiro Série A,35,H
5,2,2.4,0.6,0.6,1.0,1.6064722909878666,0.8720594959435266,2026-08-15,Time13_SerieA,Time14_SerieA,Brasileiro Série A,16,H
1,1,1.4,0.6,2.0,1.8,1.42624604968744,1.2142304835753284,2026-08-22,Time15_SerieA,Time7_SerieA,Brasileiro Série A,36,D
2,3,2.0,0.8,1.6,1.8,1.5707873453423902,1.139804809316319,2026-08-29,Time7_SerieA,Time3_SerieA,Brasileiro Série A,33,A
2,1,1.0,3.0,0.4,1.8,1.838700369762012,0.942797766922813,2026-09-05,Time12_SerieA,Time19_SerieA,Brasileiro Série A,4,H
1,0,0.6,1.8,0.4,0.6,1.5078058996460166,0.799846991682903,2026-09-12,Time20_SerieA,Time18_SerieA,Brasileiro Série A,33,H
0,3,1.2,2.4,2.8,1.2,1.7462230422569018,1.2692191329424731,2026-09-19,Time12_SerieA,Time6_SerieA,Brasileiro Série A,14,A
2,3,2.2,0.8,1.2,0.6,1.608618839701219,0.907712276120325,2026-09-26,Time15_SerieA,Time14_SerieA,Brasileiro Série A,21,A
0,0,1.8,0.8,0.6,1.8,1.5338455719852668,0.9730919246602086,2026-10-03,Time20_SerieA,Time16_SerieA,Brasileiro Série A,20,D
0,2,0.6,1.6,2.2,1.0,1.4703806191126587,1.1231265713770575,2026-10-10,Time16_SerieA,Time3_SerieA,Brasileiro Série A,8,A
0,0,1.4,1.2,1.6,1.2,1.5379473220615083,1.0498437578901176,2026-10-17,Time6_SerieA,Time3_SerieA,Brasileiro Série A,7,D
2,1,2.6,1.2,2.4,2.2,1.7740097469940113,1.3663930831055764,2026-10-24,Time2_SerieA,Time15_SerieA,Brasileiro Série A,3,H
2,0,0.2,1.2,2.6,1.4,1.333297051746216,1.2638723861246954,2026-10-31,Time8_SerieA,Time5_SerieA,Brasileiro Série A,17,H
2,2,0.6,1.4,3.0,2.8,1.4338842722194525,1.631125734063502,2026-11-07,Time16_SerieA,Time8_SerieA,Brasileiro Série A,33,D
0,2,1.8,1.6,1.4,0.8,1.696072103822437,0.9629094980233588,2026-11-14,Time17_SerieA,Time3_SerieA,Brasileiro Série A,12,A
1,1,0.6,1.6,1.2,0.8,1.4703806191126587,0.9329323381264232,2026-11-21,Time2_SerieA,Time14_SerieA,Brasileiro Série A,22,D
1,1,2.4,0.4,0.6,2.2,1.5665980099723844,1.0279162814246603,2026-11-28,Time19_SerieA,Time8_SerieA,Brasileiro Série A,22,D
2,2,0.6,1.6,2.4,1.6,1.4703806191126587,1.258548163157048,2026-12-05,Time2_SerieA,Time19_SerieA,Brasileiro Série A,30,D
1,1,1.8,2.0,2.4,0.8,1.7835104086957343,1.12787790029871,2026-12-12,Time8_SerieA,Time15_SerieA,Brasileiro Série A,38,D
6,1,1.4,0.6,1.6,0.8,1.42624604968744,0.9938498897418984,2026-12-19,Time20_SerieA,Time7_SerieA,Brasileiro Série A,38,H
1,1,1.4,1.8,1.2,1.2,1.6583968565273248,0.9854940890220514,2026-12-26,Time8_SerieA,Time17_SerieA,Brasileiro Série A,8,D
1,0,2.0,1.6,1.0,1.8,1.7369210083022089,1.036631771146972,2027-01-02,Time2_SerieA,Time15_SerieA,Brasileiro Série A,27,H
2,1,0.8,1.4,0.6,1.6,1.4684185361454585,0.9467862241558722,2027-01-09,Time8_SerieA,Time7_SerieA,Brasileiro Série A,27,H
0,1,1.2,1.2,1.4,1.8,1.5017778803001816,1.1043205700494807,2027-01-16,Time13_SerieA,Time2_SerieA,Brasileiro Série A,34,A
1,1,3.2,1.0,1.2,1.8,1.858008103644771,1.0699410210121056,2027-01-23,Time3_SerieA,Time1_SerieA,Brasileiro Série A,21,D
3,1,2.0,2.6,0.8,2.2,1.9695110003708132,1.0609454835110768,2027-01-30,Time3_SerieA,Time8_SerieA,Brasileiro Série A,30,H
3,1,1.4,1.4,1.2,1.0,1.57709236330152,0.9588531194511032,2027-02-06,Time13_SerieA,Time18_SerieA,Brasileiro Série A,33,H
0,0,1.4,1.0,1.4,1.2,1.499773900676706,1.017160173127816,2027-02-13,Time15_SerieA,Time19_SerieA,Brasileiro Série A,28,D
3,3,2.2,1.8,2.0,1.4,1.8240279696381263,1.1494689787438808,2027-02-20,Time13_SerieA,Time3_SerieA,Brasileiro Série A,33,D
1,1,0.6,1.0,2.2,1.8,1.3635867233315615,1.2532463691549518,2027-02-27,Time20_SerieA,Time15_SerieA,Brasileiro Série A,5,D
1,0,0.8,1.6,2.2,1.4,1.5057938762045455,1.186403935293434,2027-03-06,Time2_SerieA,Time16_SerieA,Brasileiro Série A,19,H
0,1,2.2,0.6,0.8,2.0,1.5686912791569898,1.032264828134745,2027-03-13,Time3_SerieA,Time17_SerieA,Brasileiro Série A,4,A
1,0,1.8,1.0,1.8,1.0,1.5728862122659035,1.054285067656268,2027-03-20,Time4_SerieA,Time13_SerieA,Brasileiro Série A,35,H
2,0,1.4,1.2,0.6,1.8,1.5379473220615083,0.9730919246602086,2027-03-27,Time12_SerieA,Time9_SerieA,Brasileiro Série A,17,H
6,0,1.4,1.8,1.0,1.8,1.6583968565273248,1.036631771146972,2027-04-03,Time8_SerieA,Time14_SerieA,Brasileiro Série A,28,H
0,1,0.8,1.6,0.4,0.4,1.5057938762045455,0.7782246404134153,2027-04-10,Time18_SerieA,Time20_SerieA,Brasileiro Série A,30,A
1,2,2.0,1.8,2.0,0.8,1.7811304838319,1.0587451661538752,2027-04-17,Time10_SerieA,Time1_SerieA,Brasileiro Série A,29,A
1,1,1.0,1.6,1.4,2.6,1.542060040878017,1.2322615990651375,2027-04-24,Time14_SerieA,Time2_SerieA,Brasileiro Série A,6,D
3,1,1.0,0.8,1.2,1.2,1.3945645117949474,0.9854940890220514,2027-05-01,Time3_SerieA,Time18_SerieA,Brasileiro Série A,35,H
2,0,1.0,1.8,2.6,0.6,1.5813097622623815,1.1326493294718367,2027-05-08,Time19_SerieA,Time5_SerieA,Brasileiro Série A,37,H
1,1,0.4,1.2,0.6,1.4,1.3654087313070071,0.9211916485324309,2027-05-15,Time8_SerieA,Time3_SerieA,Brasileiro Série A,24,D
1,0,1.0,2.4,2.2,3.0,1.705155372562899,1.4772298833772912,2027-05-22,Time17_SerieA,Time7_SerieA,Brasileiro Série A,29,H
5,0,1.2,1.4,2.6,1.2,1.540002308545804,1.2297059855796424,2027-05-29,Time19_SerieA,Time10_SerieA,Brasileiro Série A,31,H
2,2,2.2,1.0,1.6,1.0,1.649562667826072,1.0214632166775823,2027-06-05,Time2_SerieA,Time7_SerieA,Brasileiro Série A,35,D
1,4,1.2,0.4,1.4,0.8,1.358135274209432,0.9629094980233588,2027-06-12,Time15_SerieA,Time17_SerieA,Brasileiro Série A,33,A
2,3,2.0,0.4,0.6,1.8,1.4937779922578704,0.9730919246602086,2027-06-19,Time17_SerieA,Time4_SerieA,Brasileiro Série A,21,A
0,0,1.2,1.4,1.4,1.2,1.540002308545804,1.017160173127816,2027-06-26,Time4_SerieA,Time17_SerieA,Brasileiro Série A,32,D
1,2,0.2,1.6,0.4,1.4,1.402033064699035,0.8925132427212249,2027-07-03,Time9_SerieA,Time18_SerieA,Brasileiro Série A,23,A
1,3,1.0,0.6,1.6,2.6,1.3599499980249428,1.2718568638881085,2027-07-10,Time19_SerieA,Time3_SerieA,Brasileiro Série A,33,A
0,0,1.2,1.8,1.2,1.4,1.6193946828774957,1.0128752566955892,2027-07-17,Time17_SerieA,Time14_SerieA,Brasileiro Série A,3,D
1,0,2.0,1.4,1.0,1.0,1.6938088570529968,0.9290022421480278,2027-07-24,Time18_SerieA,Time20_SerieA,Brasileiro Série A,18,H
1,2,1.8,1.2,0.8,1.6,1.612920545537126,0.9772085397620984,2027-07-31,Time15_SerieA,Time10_SerieA,Brasileiro Série A,25,A
1,0,0.8,1.4,0.8,1.2,1.4684185361454585,0.9250887021981548,2027-08-07,Time18_SerieA,Time6_SerieA,Brasileiro Série A,31,H
1,0,0.4,1.4,1.8,1.2,1.4001621850370347,1.0835775378341967,2027-08-14,Time19_SerieA,Time8_SerieA,Brasileiro Série A,3,H
0,1,0.6,0.8,1.4,1.2,1.3297411098714822,1.017160173127816,2027-08-21,Time5_SerieA,Time4_SerieA,Brasileiro Série A,24,A
0,0,1.4,1.2,1.4,1.0,1.5379473220615083,0.9896631708393812,2027-08-28,Time12_SerieA,Time3_SerieA,Brasileiro Série A,32,D
0,1,1.0,1.6,2.0,2.0,1.542060040878017,1.24796690963354,2027-09-04,Time12_SerieA,Time6_SerieA,Brasileiro Série A,22,A
2,2,2.6,0.8,1.0,1.0,1.6870372211541989,0.9290022421480278,2027-09-11,Time14_SerieA,Time10_SerieA,Brasileiro Série A,23,D
1,3,1.0,2.0,1.6,1.4,1.6215584983335367,1.079012829816599,2027-09-18,Time20_SerieA,Time11_SerieA,Brasileiro Série A,2,A
3,0,1.2,2.0,1.4,0.2,1.6606127862128708,0.8869102127401042,2027-09-25,Time3_SerieA,Time17_SerieA,Brasileiro Série A,27,H
2,2,2.2,0.8,2.0,1.6,1.608618839701219,1.181406058015203,2027-10-02,Time17_SerieA,Time2_SerieA,Brasileiro Série A,2,D
1,0,1.8,0.2,1.4,1.4,1.4224422101416203,1.0454211577055068,2027-10-09,Time7_SerieA,Time16_SerieA,Brasileiro Série A,26,H
0,2,1.2,1.0,1.0,1.8,1.4645022213561352,1.036631771146972,2027-10-16,Time14_SerieA,Time18_SerieA,Brasileiro Série A,17,A
1,0,1.4,1.0,0.8,0.6,1.499773900676706,0.8520744881572753,2027-10-23,Time3_SerieA,Time18_SerieA,Brasileiro Série A,33,H
1,0,0.8,3.2,1.2,1.2,1.8411572188064025,0.9854940890220514,2027-10-30,Time4_SerieA,Time18_SerieA,Brasileiro Série A,9,H
2,0,1.4,1.4,2.4,1.4,1.57709236330152,1.2245256929142163,2027-11-06,Time19_SerieA,Time20_SerieA,Brasileiro Série A,29,H
0,0,1.4,1.2,1.0,1.2,1.5379473220615083,0.9548138288888376,2027-11-13,Time20_SerieA,Time1_SerieA,Brasileiro Série A,26,D
4,1,0.6,1.0,0.6,1.4,1.3635867233315615,0.9211916485324309,2027-11-20,Time5_SerieA,Time14_SerieA,Brasileiro Série A,35,H
1,2,1.0,1.2,0.6,1.2,1.466459071391203,0.8962889738731465,2027-11-27,Time7_SerieA,Time19_SerieA,Brasileiro Série A,25,A
0,1,2.0,1.8,1.0,0.4,1.7811304838319,0.8556791452477224,2027-12-04,Time16_SerieA,Time18_SerieA,Brasileiro Série A,24,A
2,2,1.2,1.8,1.6,1.2,1.6193946828774957,1.0498437578901176,2027-12-11,Time20_SerieA,Time18_SerieA,Brasileiro Série A,13,D
3,0,0.8,1.6,0.6,1.2,1.5057938762045455,0.8962889738731465,2027-12-18,Time19_SerieA,Time17_SerieA,Brasileiro Série A,7,H
0,0,0.8,0.4,1.4,1.6,1.2950052088722623,1.0744673512113494,2027-12-25,Time9_SerieA,Time11_SerieA,Brasileiro Série A,36,D
1,0,1.6,1.6,1.6,0.6,1.6561838837890046,0.9669830368955477,2028-01-01,Time5_SerieA,Time12_SerieA,Brasileiro Série A,20,H
2,1,1.4,1.2,1.8,1.4,1.5379473220615083,1.113683875945428,2028-01-08,Time18_SerieA,Time20_SerieA,Brasileiro Série A,1,H
3,1,1.2,1.6,0.8,1.2,1.579199654913255,0.9250887021981548,2028-01-15,Time4_SerieA,Time9_SerieA,Brasileiro Série A,8,H
1,0,1.0,0.8,1.2,1.6,1.3945645117949474,1.0410171882859462,2028-01-22,Time16_SerieA,Time17_SerieA,Brasileiro Série A,16,H
2,0,0.4,1.4,1.0,1.0,1.4001621850370347,0.9290022421480278,2028-01-29,Time8_SerieA,Time20_SerieA,Brasileiro Série A,14,H
3,1,1.2,0.6,2.0,1.2,1.3927035982058482,1.1183952580320164,2028-02-05,Time14_SerieA,Time7_SerieA,Brasileiro Série A,12,H
3,0,1.4,1.0,0.6,1.0,1.499773900676706,0.8720594959435266,2028-02-12,Time1_SerieA,Time8_SerieA,Brasileiro Série A,23,H
3,2,2.2,2.2,0.6,1.6,1.918062836049288,0.9467862241558722,2028-02-19,Time11_SerieA,Time4_SerieA,Brasileiro Série A,15,H
1,0,1.8,2.4,0.8,2.0,1.8754564565723424,1.032264828134745,2028-02-26,Time9_SerieA,Time15_SerieA,Brasileiro Série A,28,H
3,2,0.8,0.8,1.2,0.8,1.3617671466523178,0.9329323381264232,2028-03-04,Time19_SerieA,Time5_SerieA,Brasileiro Série A,34,H
1,2,1.0,0.8,1.8,0.8,1.3945645117949474,1.0257844640307223,2028-03-11,Time15_SerieA,Time17_SerieA,Brasileiro Série A,2,A
4,1,1.2,0.4,1.0,1.4,1.358135274209432,0.9813425699914472,2028-03-18,Time12_SerieA,Time2_SerieA,Brasileiro Série A,32,H
0,0,0.8,1.2,1.8,2.0,1.4319708901530075,1.2091153834278427,2028-03-25,Time14_SerieA,Time1_SerieA,Brasileiro Série A,23,D
2,0,0.6,1.6,0.4,1.4,1.4703806191126587,0.8925132427212249,2028-04-01,Time7_SerieA,Time1_SerieA,Brasileiro Série A,22,H
1,0,1.6,1.8,1.6,1.0,1.6983383747146503,1.0214632166775823,2028-04-08,Time16_SerieA,Time8_SerieA,Brasileiro Série A,25,H
0,1,1.8,0.8,2.0,1.2,1.5338455719852668,1.1183952580320164,2028-04-15,Time8_SerieA,Time1_SerieA,Brasileiro Série A,22,A
4,2,0.4,0.8,0.6,2.2,1.2984682613537126,1.0279162814246603,2028-04-22,Time4_SerieA,Time18_SerieA,Brasileiro Série A,22,H
1,0,1.8,1.2,1.6,1.4,1.612920545537126,1.079012829816599,2028-04-29,Time8_SerieA,Time17_SerieA,Brasileiro Série A,6,H
0,2,0.4,0.6,1.6,1.4,1.266238954546893,1.079012829816599,2028-05-06,Time18_SerieA,Time2_SerieA,Brasileiro Série A,15,A
2,2,2.0,2.0,1.8,0.8,1.8264652136001365,1.0257844640307223,2028-05-13,Time7_SerieA,Time10_SerieA,Brasileiro Série A,37,D
1,1,0.8,1.0,1.2,2.6,1.396427911914124,1.1938990083275258,2028-05-20,Time12_SerieA,Time17_SerieA,Brasileiro Série A,33,D
2,0,0.8,1.0,1.6,0.6,1.396427911914124,0.9669830368955477,2028-05-27,Time10_SerieA,Time8_SerieA,Brasileiro Série A,8,H
1,0,1.2,1.0,1.0,0.2,1.4645022213561352,0.8325474772600828,2028-06-03,Time18_SerieA,Time19_SerieA,Brasileiro Série A,5,H
1,1,0.4,1.4,1.2,1.6,1.4001621850370347,1.0410171882859462,2028-06-10,Time11_SerieA,Time4_SerieA,Brasileiro Série A,4,D
5,2,1.2,0.4,1.2,0.6,1.358135274209432,0.907712276120325,2028-06-17,Time13_SerieA,Time2_SerieA,Brasileiro Série A,6,H
2,0,1.6,1.8,0.2,1.2,1.6983383747146503,0.8413513717343789,2028-06-24,Time11_SerieA,Time17_SerieA,Brasileiro Série A,32,H
1,4,1.4,1.4,1.8,1.4,1.57709236330152,1.113683875945428,2028-07-01,Time16_SerieA,Time4_SerieA,Brasileiro Série A,30,A
2,0,0.8,1.8,0.4,1.2,1.544120522727115,0.868385834545089,2028-07-08,Time2_SerieA,Time7_SerieA,Brasileiro Série A,35,H
2,3,1.0,1.0,2.4,1.4,1.4300600613127912,1.2245256929142163,2028-07-15,Time17_SerieA,Time20_SerieA,Brasileiro Série A,16,A
3,1,1.4,1.4,1.6,0.4,1.57709236330152,0.9408424786227716,2028-07-22,Time14_SerieA,Time13_SerieA,Brasileiro Série A,13,H
1,0,2.0,1.4,0.8,0.6,1.6938088570529968,0.8520744881572753,2028-07-29,Time5_SerieA,Time4_SerieA,Brasileiro Série A,30,H
1,0,1.4,0.2,1.2,1.8,1.3563229719701058,1.0699410210121056,2028-08-05,Time5_SerieA,Time12_SerieA,Brasileiro Série A,19,H
2,0,1.6,2.8,1.0,1.8,1.9257617907575044,1.036631771146972,2028-08-12,Time19_SerieA,Time2_SerieA,Brasileiro Série A,17,H
1,0,0.8,0.8,0.8,0.6,1.3617671466523178,0.8520744881572753,2028-08-19,Time19_SerieA,Time10_SerieA,Brasileiro Série A,19,H
2,2,1.2,0.8,1.6,1.2,1.4281517822917658,1.0498437578901176,2028-08-26,Time6_SerieA,Time12_SerieA,Brasileiro Série A,28,D
3,0,2.6,0.8,1.8,1.2,1.6870372211541989,1.0835775378341967,2028-09-02,Time15_SerieA,Time7_SerieA,Brasileiro Série A,26,H
1,1,0.6,1.4,1.2,0.8,1.4338842722194525,0.9329323381264232,2028-09-09,Time15_SerieA,Time1_SerieA,Brasileiro Série A,37,D
1,0,2.0,1.6,0.4,1.4,1.7369210083022089,0.8925132427212249,2028-09-16,Time3_SerieA,Time10_SerieA,Brasileiro Série A,26,H
4,0,0.8,1.6,1.2,2.4,1.5057938762045455,1.161624205763056,2028-09-23,Time19_SerieA,Time15_SerieA,Brasileiro Série A,23,H
2,0,1.0,1.2,1.2,1.8,1.466459071391203,1.0699410210121056,2028-09-30,Time5_SerieA,Time11_SerieA,Brasileiro Série A,9,H
3,0,1.2,0.6,1.0,1.6,1.3927035982058482,1.0086083910181172,2028-10-07,Time9_SerieA,Time5_SerieA,Brasileiro Série A,12,H
1,1,0.8,0.2,1.6,0.6,1.262861858560672,0.9669830368955477,2028-10-14,Time16_SerieA,Time9_SerieA,Brasileiro Série A,1,D
1,0,0.2,0.4,1.8,2.0,1.2057693622535075,1.2091153834278427,2028-10-21,Time9_SerieA,Time8_SerieA,Brasileiro Série A,1,H
4,0,0.2,2.0,1.4,1.6,1.474312653684264,1.0744673512113494,2028-10-28,Time18_SerieA,Time14_SerieA,Brasileiro Série A,34,H
2,2,1.4,1.2,1.6,1.0,1.5379473220615083,1.0214632166775823,2028-11-04,Time7_SerieA,Time15_SerieA,Brasileiro Série A,32,D
1,0,1.4,0.8,1.4,1.2,1.4625479825511625,1.017160173127816,2028-11-11,Time11_SerieA,Time6_SerieA,Brasileiro Série A,25,H
0,2,0.8,1.2,1.4,0.4,1.4319708901530075,0.911552305997618,2028-11-18,Time19_SerieA,Time7_SerieA,Brasileiro Série A,1,A
